customer_tweet_id,customer_text,brand_response,customer_created_at,response_created_at
2058385,.@115858 yall definitely slow down older phones after new updates. my phone’s never been this slow until i updated to ios 11,@608774 Please send us a DM. We'd like to work together and see what we can do about getting your iPhone back up to speed. https://t.co/GDrqU22YpT,Sat Oct 07 00:56:56 +0000 2017,Sat Oct 07 03:50:25 +0000 2017
1978171,@585740 @AppleSupport Would be nice... really getting fed up with this,@585739 We'd like to help with any issues you're seeing. Please let us know which version of macOS you're using &amp; steps you've tried.,Tue Oct 31 17:35:31 +0000 2017,Tue Oct 31 17:43:00 +0000 2017
2944538,@115858 I reluctantly updated the new OS and all my files from the past 5 years are gone now. How am I supposed to go on?,@813412 We are here for you. Which device did you update? Where were the missing files stored? Do you have a backup of your device?,Wed Nov 29 08:44:54 +0000 2017,Wed Nov 29 14:46:32 +0000 2017
2888387,Got a call my CC info &amp; SSN were accessed. Checked all of my stuff and there’s two fake domains in my Passwords that have no site name &amp; won’t delete even when I️ reset my Keychain. @AppleSupport you wanna spot me for a new identity orrr? https://t.co/wb5ru2w4AN,@697403 We’d like to look into this with you. Please send us a DM to let us know details about the call you received. https://t.co/GDrqU22YpT,Tue Nov 28 04:51:32 +0000 2017,Tue Nov 28 13:39:00 +0000 2017
574921,@255250 @AppleSupport did you fix this? Currently happening to me,@255251 We can work together to get this figured out. DM us and we'll work there. https://t.co/GDrqU22YpT,Sun Dec 03 06:44:11 +0000 2017,Sun Dec 03 13:59:29 +0000 2017
1680053,wtf is up with @115858 .. fix this shit ! i️,@510894 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 09:41:43 +0000 2017,Mon Nov 06 15:46:00 +0000 2017
2790658,"Hate restarting my phone. I have to sit through fifty-something unread text alerts every time I restart it. Fix this, @115858.","@778868 We want you to enjoy your iPhone, and we'll do all we can to help. To get started, DM us which iOS version is currently installed. We'll continue from there: https://t.co/GDrqU22YpT",Tue Nov 21 20:01:53 +0000 2017,Tue Nov 21 20:23:33 +0000 2017
1301872,@168151 @115858 why doesnt the nhl app work anymore since the new update?!?,"@424251 Be sure to check for updates for the app. If there's no change after updating, tell us a bit more about what's happening.",Fri Oct 27 00:07:29 +0000 2017,Fri Oct 27 00:23:00 +0000 2017
1662181,@AppleSupport Ok. Ready when you are,@506897 We have received your DM. We will work with you there.,Tue Oct 17 14:49:16 +0000 2017,Tue Oct 17 15:09:38 +0000 2017
2021908,@115858 See wtf it’s doing it,@597975 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsr9Kz9 https://t.co/GDrqU2kzhr,Mon Nov 06 03:09:33 +0000 2017,Mon Nov 06 05:07:56 +0000 2017
1475426,"Hey @115858 I️ def update my phone.....why do I️ still see a box, exclamation mark, and question mark whenever the letter I️ is used 🤔🤨🧐",@462518 We can offer some guidance. Meet us in DM and we'll continue from there. https://t.co/GDrqU22YpT,Thu Nov 02 19:31:23 +0000 2017,Thu Nov 02 22:06:22 +0000 2017
2377068,Well @AppleSupport I️ guess I️ will just txt like this. 🤷🏽‍♀️,"@683801 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6
If you need more help, meet us in DM. https://t.co/GDrqU22YpT",Tue Nov 14 03:25:48 +0000 2017,Tue Nov 14 03:40:00 +0000 2017
2547112,@AppleSupport Nothing at all as far as I can tell. It’s happened ever since I transferred to my iPhone 8+ from iPhone 6s. Another issue is album artwork is all mixed up,@723893 Do you use Apple Music or did you originally sync through iTunes on a computer? Let us know more in DM. https://t.co/GDrqU22YpT,Thu Nov 16 14:58:35 +0000 2017,Thu Nov 16 16:27:28 +0000 2017
1247821,@115858 this new update has my phone jacked up 🙄😡,@412764 Let's look into this together. Send us a DM with more information about what you are experiencing. https://t.co/GDrqU22YpT,Thu Oct 26 01:34:32 +0000 2017,Thu Oct 26 01:42:30 +0000 2017
1447270,"@115858,a thread. Basically,I love iPhone&amp;its convenience even with all the bugs in iOS11,but I prefer the album art bigger&amp;shakeForNextSong😆 https://t.co/gl9HPbbkRu","@453338 We love feedback, let us know your ideas here:

 https://t.co/eTPVYVFyd8 https://t.co/GDrqU22YpT",Thu Nov 02 14:25:58 +0000 2017,Thu Nov 02 16:24:02 +0000 2017
2945628,"I’m very displeased with the @115858 iPhone update. My phone is so incredibly slow now, it freezes all the time, and the apps don’t work👿👿",@813645 That’s not the experience we want you to have.  Send us a DM letting us know which country you are located in to begin. https://t.co/GDrqU22YpT,Wed Nov 29 13:52:54 +0000 2017,Wed Nov 29 15:41:00 +0000 2017
2799486,@115858 I’ve had it with your shit bruh come out with an update that will fix my phone from tripping balls please oh and battery life that will last longer FSU’s playoff hopes at the beginning of the season thx fam,@148895 We can help look into your battery life. Reach out to us in DM and we will look into this with you. https://t.co/GDrqU2kzhr,Tue Nov 21 23:19:40 +0000 2017,Tue Nov 21 23:31:29 +0000 2017
1710929,@AppleSupport and I've done this plenty of times btw. I'm a artist all I do is send my music. So I really need this to work again.,"@518297 When trying to copy it, do you receive any error messages? Let us know more in DM. https://t.co/GDrqU22YpT",Tue Oct 17 18:00:45 +0000 2017,Tue Oct 17 18:06:05 +0000 2017
268230,@AppleSupport hi wanna run some battery health diagnostics on my phone?,@179959 Which device and iOS version are you using? Let us know in DM to begin. https://t.co/GDrqU22YpT,Fri Oct 06 00:00:31 +0000 2017,Fri Oct 06 00:34:27 +0000 2017
2479075,@AppleSupport I’ve just hard reset my iPhone 8 Plus with power and volume button. I’ll see what happens when I start playing some music and let you know 🎶,@708491 Keep us posted.,Wed Nov 15 14:57:54 +0000 2017,Wed Nov 15 16:25:34 +0000 2017
2633101,Apple Music search is broken on IOS @AppleSupport,@743465 You've come to the right place for support with your Apple products. Can you describe the issue you're experiencing? We'd love to help.,Fri Nov 17 18:02:13 +0000 2017,Fri Nov 17 19:04:53 +0000 2017
1539337,"@AppleSupport Mostly when I use Jupyter in Opera, with local Python. I have not had such a problem when I had El Capitan.","@477151 Alright, good to know. Have you checked to make sure that you've installed all available app updates via the App Store?",Sat Nov 04 03:07:38 +0000 2017,Sat Nov 04 13:35:01 +0000 2017
702907,@AppleSupport Got it figured out. Thanks!,@287896 Happy to hear that. Please feel free to message back if you have any other questions. We're online every day from 5am-8pm PST.,Fri Oct 06 00:53:52 +0000 2017,Fri Oct 06 02:04:52 +0000 2017
1089881,@115858 Why the fuck is my IPhone bent...?,@377128 We can help you. When did you first notice this issue with your iPhone? Let us know the details via DM. https://t.co/GDrqU22YpT,Mon Oct 23 19:03:32 +0000 2017,Mon Oct 23 19:19:35 +0000 2017
1744832,@115858 yooo pls fix https://t.co/dKSMnsGEmX,@526152 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 06:26:07 +0000 2017,Tue Nov 07 14:54:30 +0000 2017
1339689,@AppleSupport what does ‘purchase of this item is not currently available. This item is being modified’ mean?,"@380000 Let’s look into this together. Tell us where you’re seeing that message, and we’ll go from there.",Fri Oct 27 10:58:36 +0000 2017,Fri Oct 27 15:29:32 +0000 2017
1081500,@AppleSupport Thanks &amp; does this work if it is not connected to a wifi?,@375118 The erase would happen whenever the device next connects to data or Wi-Fi.,Mon Oct 23 20:14:53 +0000 2017,Mon Oct 23 20:30:00 +0000 2017
438071,@AppleSupport Um why does my phone run out of charge within a few hours??,"@219076 This article has some great battery tips. We recommend a full charge after making any changes.
https://t.co/TpjqFpkUpb",Tue Oct 10 16:33:38 +0000 2017,Tue Oct 10 17:47:00 +0000 2017
1725667,@115858 @AppleSupport hey guys. been sitting at you apple store in spokane WA for over 8 hours with no resolve. They lack customer care.,@521907 We'd like to hear more about your experience. Send us a DM and we'll look into this. https://t.co/GDrqU22YpT,Tue Nov 07 03:12:11 +0000 2017,Tue Nov 07 05:11:30 +0000 2017
1758996,I guess it’s a good thing @115858 didn’t fix that WiFi turning back on by itself problem 🙄 I love draining my battery for no reason,@139842 To disable Wi-Fi on iOS 11 you'll need to turn it off in your Settings menu: https://t.co/JxDWijvIa0,Tue Nov 07 14:44:50 +0000 2017,Tue Nov 07 17:33:00 +0000 2017
2020630,".@AppleSupport Your ios 11.0.3 “update” downloaded automatically, when I declined to download. My iPhone freezes and loses battery life fast",@597567 We know it’s important for your iPhone to run smoothly. DM us when you notice when it becomes unresponsive to continue. https://t.co/GDrqU22YpT,Sun Nov 05 00:57:46 +0000 2017,Sun Nov 05 03:39:30 +0000 2017
757854,@AppleSupport iOS11.0.3,@301101 Thanks so much for verifying. We'd like to gather more information so we can better assist you; please meet us in DM to do so: https://t.co/GDrqU22YpT,Wed Oct 11 19:50:06 +0000 2017,Wed Oct 11 20:09:54 +0000 2017
538665,"@116333  Hello Tim, my MacBook died !!! I'm in trouble and I can not find a solution !! I have a MacBook Pro late 2011 C02GWESJDV13 and I do not find battery for change in Brazil. Would you help me? Please!!!!","@244888 We can take a look into that for you. To start, can you DM us some more info using the link below? https://t.co/GDrqU22YpT",Sat Dec 02 14:01:10 +0000 2017,Sat Dec 02 14:32:30 +0000 2017
1910231,Since I updated my iOS my @115858 iPhone has been cutting out streaming music and making it's own decisions with when to use WiFi. It sucks.,@569075 Let's see what we can do to help with your streaming and Wi-Fi issues. Where are you streaming from? Let us know in DM. https://t.co/GDrqU22YpT,Tue Oct 24 21:45:20 +0000 2017,Tue Oct 24 21:58:32 +0000 2017
1049413,@115858 aye bruh my phone done froze like 5 times under the IOS update was up with that y'all straight?,@368026 We're here to help. Is this happening with a specific app? Do you have iOS 11.0.3? When did you install the update?,Fri Oct 13 00:33:42 +0000 2017,Fri Oct 13 01:05:00 +0000 2017
2177959,@115858 it is a NIGHTMARE to set up a new phone… now it seems that I MUST have access to the old phone number to recover MY information!!!,@359474 Let's look into this together. Send us a DM by clicking on the link below. We'll go from there. https://t.co/GDrqU22YpT,Thu Oct 19 05:05:10 +0000 2017,Thu Oct 19 12:59:40 +0000 2017
2294627,@AppleSupport  my contacts on iPhone 7 https://t.co/3qtsysyc55,@439789 Let's see what we can do to help. Send us a DM with your current iOS version and more details about what you are experiencing. https://t.co/GDrqU22YpT,Sat Nov 11 22:38:48 +0000 2017,Sat Nov 11 23:58:05 +0000 2017
41556,@AppleSupport locked out of my iPad. Followed instructions but it hasn’t worked. Please help. Also I want to turn this feature off,@125135 Let us know exactly what you see on your display currently. This will help us determine the best next steps to assist.,Wed Nov 01 06:21:00 +0000 2017,Wed Nov 01 12:59:31 +0000 2017
2237209,I updated my phone again and still see the boxes for emojis. Fix this shit ASAP!!! @AppleSupport,@513915 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,Fri Nov 10 15:43:03 +0000 2017,Fri Nov 10 18:49:29 +0000 2017
1774062,@AppleSupport fix the 👁 shit,@533169 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 02:56:38 +0000 2017,Wed Nov 08 03:31:00 +0000 2017
2141618,Seriously? @115858 @AppleSupport This is not good enough! Look how slow it is! #apple #iPhoneX #iPad #Obsolete https://t.co/M3TmFUSNc7,@629737 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,Wed Nov 08 22:39:54 +0000 2017,Wed Nov 08 22:58:00 +0000 2017
2502050,"@AppleSupport why does my music app now not work? Whenever I go on it it just crashes, I love to listen to music but I can’t now because of this bug. Please respond",@713680 Let's get working on this so you can enjoy your music again. Are you an Apple Music subscriber or do you purchase and/or sync music through iTunes?,Wed Nov 15 19:43:50 +0000 2017,Wed Nov 15 20:03:38 +0000 2017
2291689,@AppleSupport my notifications have been messed up since updating to iOS 11.1.1. Is this a known issue? When will it be fixed? https://t.co/BnLWlaiBAF,"@665565 We're happy to look into this issue with your Notifications. To start, what's the iOS version you're currently using? Have you updated to iOS 11.1.2 yet?",Sun Nov 26 14:51:49 +0000 2017,Sun Nov 26 15:45:34 +0000 2017
1703976,@AppleSupport someone figure out why the I’s I️ type turn into squares with question marks in them🙃,@516517 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 20:43:57 +0000 2017,Mon Nov 06 22:09:00 +0000 2017
172968,"@AppleSupport Houston, TX, USA",@129828 Thank you for the DM. We'll continue working with you there.,Sat Nov 25 02:49:31 +0000 2017,Sat Nov 25 02:55:31 +0000 2017
2321899,"@AppleSupport Dear Apple, pro user here. If we wanted details, see images please. Any idea why my Activity ring doesn't reflect the Watch activity tracking? I mean before making me delete and reinstall. You can say, we don't know. It's fine. Thanks for the help. https://t.co/IRvPEwhXHj","@149292 Did this issue begin with the update of your iPhone to the beta software, 11.2? Please DM us. https://t.co/GDrqU22YpT",Mon Nov 13 16:50:54 +0000 2017,Mon Nov 13 17:56:35 +0000 2017
